latitude,longitude,address,event_cause,requires_road_closure,description,veh_type,corridor,zone,junction,resolution_minutes,is_planned,hour_of_day,day_of_week,month,split_timestamp
12.9595784,77.6492766,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",accident,False,Self and small accindent tata ace [PERSON] breaked near [LOCATION] to towards city traffic slow moving sir 🙏,unknown,Old Airport Road,unknown,unknown,35.956496816666665,0,0,5,2,2024-02-03 00:35:48.642000+05:30
12.9557117,77.6916217,"HAL Airport Road, Doddanekundi Circle, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,"Vehicle breakdown due to steering problem , slow movements from sd road to [PERSON] bridge.",truck,Old Airport Road,unknown,unknown,27.47141106666667,0,0,5,2,2024-02-03 00:57:18.371000+05:30
12.9357223,77.5134413,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",others,False,Battery issue,unknown,Mysore Road,unknown,unknown,17.062712316666666,0,2,5,2,2024-02-03 02:52:52.364000+05:30
13.0200506,77.7094059,"MBT Road, Sri Ram Layout, Battarahalli, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ಹೋಗುವ ಕಡೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಸಾರ್,lcv,Non-corridor,unknown,unknown,35.281999049999996,0,3,5,2,2024-02-03 03:22:18.741000+05:30
12.9137365,77.6774246,"Amrutha College Road, Sri Venkateshwara Circle, Haralur, Bengaluru, Karnataka. Pin-560035 (India)",others,False,[PERSON] at kaikondralli,unknown,Non-corridor,unknown,unknown,1.0946760500000001,0,3,5,2,2024-02-03 03:46:40.569000+05:30
12.9061591,77.5856052,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,,private_car,ORR West 1,unknown,unknown,20.211203416666667,0,5,5,2,2024-02-03 05:39:29.436000+05:30
12.9964326,77.5846186,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,ಆರ್ ಪಿ ರೋಡತ್ತಿರ.. ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿರುತ್ತದೆ ಸರ್.. ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತರ [PERSON] ಇರುವುದಿಲ್ಲ.,ksrtc_bus,Bellary Road 1,unknown,unknown,141.64393971666667,0,4,5,2,2024-02-03 04:06:20.220000+05:30
12.9735765,77.5693008,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",accident,False,,unknown,Non-corridor,unknown,unknown,78.2774947,0,1,5,3,2024-03-09 01:17:42.569000+05:30
12.9354371,77.536311,"Dr Rajkumar Puniya Bhoomi Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",vehicle_breakdown,False,,truck,ORR West 1,unknown,unknown,36.08605643333333,0,9,5,2,2024-02-03 09:33:29.149000+05:30
12.8878816,77.6407286,"Electronics City Flyover, Industrial Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,Lgv vehical offroad on ec Fly over towards [LOCATION] near [LOCATION] sir,lcv,Hosur Road,unknown,unknown,31.520573033333335,0,11,5,2,2024-02-03 11:33:55.432000+05:30
13.0451892,77.5070112,"8th Main Road, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,,bmtc_bus,Tumkur Road,unknown,unknown,132.2670364,0,11,5,2,2024-02-03 11:22:22.963000+05:30
12.9898004,77.5721914,"Subedar Chatram Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,Vehicle breakdown,bmtc_bus,Non-corridor,unknown,unknown,72.34147603333332,0,12,5,2,2024-02-03 12:24:14.671000+05:30
12.92227542,77.61942577,"Hosur Road, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,"ದರ್ಗಾ ಬಸ್ ಸ್ಟಾಪ್ ಹತ್ತಿರ ಎಂ ಪಿ ಎಸ್ ಹೋಗುವ ಕಡೆಗೆ [PERSON] ಜ್ಯಾಮ್ ಆಗಿ ಅಪ್ಲೋಡ್ ಆಗಿರುತ್ತೆ, ಸರ್",bmtc_bus,Hosur Road,unknown,unknown,96.5241556,0,12,5,2,2024-02-03 12:22:55.219000+05:30
13.0386532,77.5740578,"Dr Rajgopal Road, Basappa Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,False,[PERSON] main road tree faal traffic normal,unknown,Non-corridor,unknown,unknown,508.2992390666667,0,3,5,3,2024-03-09 03:42:26.502000+05:30
12.9154072,77.5653126,"Dr Rajkumar Puniya Bhoomi Road, Bhawani Nagar, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,vehicle breakdown due to clutch and break problem informed to mechanic,others,ORR West 1,unknown,unknown,75.99775528333333,0,3,5,3,2024-03-09 03:10:42.644000+05:30
12.961075,77.6373946,"Old Airport Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",vehicle_breakdown,False,,taxi,Old Airport Road,unknown,unknown,10.359373833333333,0,14,5,2,2024-02-03 14:18:46.200000+05:30
13.03895,77.5895433,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Starting problem,lcv,Bellary Road 1,unknown,unknown,10.859754400000002,0,14,5,2,2024-02-03 14:41:19.744000+05:30
12.9955054,77.6656028,"MBT Road, Skyline Atlantis Apartment, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,Vehicle starting problem sir,heavy_vehicle,ORR North 1,unknown,unknown,80.29286535,0,22,5,2,2024-02-03 22:51:22.875000+05:30
12.9241031,77.6488026,"Agara Junction Flyover, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",vehicle_breakdown,False,,heavy_vehicle,ORR East 1,unknown,unknown,16.53580991666667,0,0,6,2,2024-02-04 00:14:43.549000+05:30
12.9329717,77.5086981,"Mysore Road, Grand Gandharva, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)",others,False,Private bus off-road at near [LOCATION] sir,unknown,Mysore Road,unknown,unknown,36.87994801666667,0,1,6,2,2024-02-04 01:40:54.133000+05:30
12.9930661,77.6072646,"Haines Road, Coles Park Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",vehicle_breakdown,False,Bus Off road @Haines junction sir,bmtc_bus,Non-corridor,unknown,unknown,83.28090113333333,0,3,6,2,2024-02-04 03:04:57.918000+05:30
12.9946463,77.757638,"Whitefield Main Road, Gopal Krishna Nagar, Kadugodi Plantation, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,Slow moving traffic towards Belathur,private_car,Non-corridor,unknown,unknown,23.753298683333334,0,4,6,2,2024-02-04 04:16:09.273000+05:30
12.8404633,77.6521017,"Neeladri Road, Concord Silicon Valley, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,,bmtc_bus,Non-corridor,unknown,unknown,73.46585520000001,0,4,6,2,2024-02-04 04:59:58.574000+05:30
12.990066,77.5051704,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,due to break liver cut [LOCATION] bus off road traffic slow movement towards sumanahalli,bmtc_bus,Magadi Road,unknown,unknown,72.26638113333334,0,5,6,2,2024-02-04 05:01:11.889000+05:30
13.0332299,77.5882243,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,[PERSON] broken,lcv,Bellary Road 1,unknown,unknown,92.67076003333334,0,4,6,2,2024-02-04 04:43:38.216000+05:30
12.9559289,77.5459051,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,yes,bmtc_bus,Mysore Road,unknown,unknown,14.5656122,0,5,6,2,2024-02-04 05:51:22.298000+05:30
13.0198953,77.7095235,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",vehicle_breakdown,False,ಟೆಕ್ನಿಕಲ್ ಡಿಫಾಲ್ಟ್ sir,ksrtc_bus,Non-corridor,unknown,unknown,12.90432295,0,5,6,2,2024-02-04 05:56:38.536000+05:30
13.030071,77.536943,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,One side moving sir near Cmti signel [LOCATION],heavy_vehicle,Tumkur Road,unknown,unknown,102.77983354999999,0,8,6,2,2024-02-04 08:11:48.749000+05:30
13.0455545,77.505774,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,Ksrtc bus off road due to fan belt cut traffic no issues main track towerds incoming city traffic one side movement sir,ksrtc_bus,Tumkur Road,unknown,unknown,104.3606748,0,7,6,2,2024-02-04 07:11:44.993000+05:30
12.99601,77.75823,"Kadugodi Railway Bridge, MJR Pearl, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",vehicle_breakdown,False,slow moving traffic towards Belathur junction,lcv,Non-corridor,unknown,unknown,11.195320116666666,0,7,5,3,2024-03-09 07:23:07.107000+05:30
12.9519615,77.4996318,"Ullal Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,Break down,bmtc_bus,Non-corridor,unknown,unknown,79.53191238333334,0,9,6,2,2024-02-04 09:06:36.640000+05:30
13.0982087,77.5712693,"Yelahanka Road, Nagarjuna Aster Park, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",accident,False,Between Tractor and Tata ace accident,unknown,Non-corridor,unknown,unknown,0.8491233333333333,0,7,5,3,2024-03-09 07:38:51.761000+05:30
12.9605694,77.5042779,"1st Cross Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,Vehicle is breakdown due to diesel pipe cut.,bmtc_bus,Non-corridor,unknown,unknown,17.161744300000002,0,11,6,2,2024-02-04 11:07:12.522000+05:30
12.9485683,77.5934648,"Hosur Road, Dr Ambedkar Social Welfare Association, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",vehicle_breakdown,False,10 to siddapur junction bbmp vehicle breakdown  traffic freely moving,others,Non-corridor,unknown,unknown,69.83975466666668,0,7,5,3,2024-03-09 07:51:23.324000+05:30
13.0290051,77.5402099,"Vivanta By Taj Yeshwantpur Entry Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,"mutyalamma towards Gg palya, one side movement",heavy_vehicle,Tumkur Road,unknown,unknown,10.261219083333334,0,8,5,3,2024-03-09 08:30:00.758000+05:30
13.0102,77.5903783,"Jayamahal Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,CQAL cross towards JC nagar PS auto break down traffic normal movement sir near CQAL junction sir,auto,Non-corridor,unknown,unknown,15.854282233333333,0,11,6,2,2024-02-04 11:25:55.109000+05:30
12.9592991,77.6545459,"Old Airport Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",vehicle_breakdown,False,"Starting problem, Isro junction towards [PERSON]",lcv,Old Airport Road,unknown,unknown,40.82496125,0,11,6,2,2024-02-04 11:34:14.562000+05:30
12.9675759,77.6063726,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,LGV vehicle off road Due to Tyre blast Near Old Ps junction,lcv,Mysore Road,unknown,unknown,39.93153236666667,0,10,5,3,2024-03-09 10:44:41.106000+05:30
12.9392078,77.5800529,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,south end towards khaji tree fall road close sir,unknown,Non-corridor,unknown,unknown,52.854736083333336,0,12,5,3,2024-03-09 12:04:21.300000+05:30
12.948058,77.5739248,"Vanivilas Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",water_logging,False,,unknown,Non-corridor,unknown,unknown,45.86103,0,12,5,3,2024-03-09 12:13:02.908000+05:30
12.975762,77.5646846,"Binny Mill Main Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",others,False,Due to puncture A good auto off-road near [LOCATION] junction traffic flowing normal,unknown,Magadi Road,unknown,unknown,24.955134649999998,0,12,5,3,2024-03-09 12:30:11.949000+05:30
12.9156273,77.5694489,"9th Main Road, PSTI Quarters, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,Bmtc bus offloaded at [LOCATION] traffic moving slow sir towords [PERSON] sir,bmtc_bus,Non-corridor,unknown,unknown,22.23222121666667,0,13,6,2,2024-02-04 13:43:13.875000+05:30
13.2675104,77.7198706,"Srinagar Kanyakumari Highway, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,,heavy_vehicle,Non-corridor,unknown,unknown,32.981926566666665,0,15,6,2,2024-02-04 15:17:43.456000+05:30
12.9443726,77.597203,"14th Cross Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",vehicle_breakdown,True,no,bmtc_bus,Non-corridor,unknown,unknown,24.749764333333335,0,0,0,2,2024-02-05 00:50:45.167000+05:30
12.9879767,77.5094764,"Magadi Main Road, ASB Industrial Layout, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Starting Problem..,truck,Magadi Road,unknown,unknown,107.40422818333333,0,1,0,2,2024-02-05 01:24:13.391000+05:30
12.966254,77.625327,"Cambridge Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",water_logging,False,road full of water logging slow movement towards asc junction from 23..,unknown,Non-corridor,unknown,unknown,634.7593560833334,0,13,5,3,2024-03-09 13:17:29.202000+05:30
12.9063647,77.5797301,"Dr Rajkumar Puniya Bhoomi Road, Saraki Garden, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",tree_fall,False,,unknown,ORR West 1,unknown,unknown,628.0100223833334,0,13,5,3,2024-03-09 13:19:18.726000+05:30
12.9454287,77.5282021,"Dr Rajkumar Puniya Bhoomi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,,bmtc_bus,ORR West 1,unknown,unknown,39.407815049999996,0,4,0,2,2024-02-05 04:01:03.444000+05:30
13.0379984,77.5219185,"Mumbai Bengaluru Highway, Namma Metro Circle, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",accident,False,Accident at [LOCATION] on flyover towards outgoing,unknown,Tumkur Road,unknown,unknown,34.37267258333333,0,4,0,2,2024-02-05 04:40:41.678000+05:30
13.0456229,77.5063447,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",vehicle_breakdown,False,Car off-road at 8th mile on flyover towards city incoming traffic one side moving sir,private_car,Tumkur Road,unknown,unknown,45.264776866666665,0,5,0,2,2024-02-05 05:36:55.264000+05:30
12.9481048,77.5732898,"Vanivilas Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,Traffic normal,bmtc_bus,Non-corridor,unknown,unknown,45.61544075,0,6,0,2,2024-02-05 06:21:42.163000+05:30
12.9897616,77.5020282,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Lorry off road due to Diesel,truck,Magadi Road,unknown,unknown,77.75613968333333,0,7,0,2,2024-02-05 07:20:50.055000+05:30
12.9694415,77.7006984,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",others,False,A,unknown,ORR East 2,unknown,unknown,170.56828548333334,0,8,0,2,2024-02-05 08:27:14.503000+05:30
13.0020031,77.6796905,"MBT Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",others,False,PC 19132,unknown,ORR East 2,unknown,unknown,18.06991683333333,0,8,0,2,2024-02-05 08:36:41.418000+05:30
13.0418888,77.5476664,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,,bmtc_bus,ORR North 2,unknown,unknown,90.19006885,0,9,0,2,2024-02-05 09:01:36.146000+05:30
12.9613179,77.6318647,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",water_logging,False,water loging [PERSON] towards commando hospital,unknown,Non-corridor,unknown,unknown,1043.3983678333332,0,13,5,3,2024-03-09 13:29:17.654000+05:30
13.0757816,77.5904347,"1st Main Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",vehicle_breakdown,False,Jakkur cross on flyover towards airport due to empty fuel traffic moment slow sir,private_car,Bellary Road 2,unknown,unknown,12.225998116666666,0,11,0,2,2024-02-05 11:09:24.680000+05:30
12.9613255,77.6317795,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",water_logging,False,water loging commando hospital towards [PERSON],unknown,Non-corridor,unknown,unknown,1039.9556850166666,0,13,5,3,2024-03-09 13:32:46.293000+05:30
12.9289423,77.6179915,"1st Cross Road, St Johns National Academy of Health Sciences, John Nagar, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",tree_fall,False,,unknown,Hosur Road,unknown,unknown,62.19627536666667,0,13,5,3,2024-03-09 13:34:54.844000+05:30
13.0929683,77.59668,"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,HGV vehicle offroad@ vidyashilpa towards city  sir,heavy_vehicle,Bellary Road 2,unknown,unknown,76.96167763333332,0,18,0,2,2024-02-05 18:06:33.524000+05:30
12.9681574,77.6061899,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,,heavy_vehicle,Mysore Road,unknown,unknown,61.782266433333334,0,0,1,2,2024-02-06 00:53:35.292000+05:30
12.9561486,77.7009942,"Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,"Marattalli bridge service road towards [LOCATION],",heavy_vehicle,Varthur Road,unknown,unknown,37.483846299999996,0,0,1,2,2024-02-06 00:52:40.347000+05:30
12.9458905,77.5284091,"Dr Rajkumar Punya Bhoomi Road, Muthachari Industrial Estate, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,Got  off road nayandallli towards bapujinagar.... Vehicle starting problem,others,ORR West 1,unknown,unknown,39.58132188333333,0,1,1,2,2024-02-06 01:21:05.237000+05:30
13.041233,77.6223217,"MBT Road, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",congestion,False,[PERSON] towards KEB slow movement due to [LOCATION] work,unknown,Hennur Main Road,unknown,unknown,41.08258143333333,0,2,1,2,2024-02-06 02:16:01.535000+05:30
12.9424905,77.7467855,"Varthur Main Road, KSRTC Travel House Junction, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",others,False,BESCOM cable work is going on so traffic slow movement in varthur sector SIR,unknown,Non-corridor,unknown,unknown,567.0433455166666,0,15,5,3,2024-03-09 15:56:12.959000+05:30
13.030281,77.585662,"Bellary Road, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,Vehicle offload due to bolt cut at veterinary college towards city,lcv,Bellary Road 1,unknown,unknown,110.65663531666668,0,3,1,2,2024-02-06 03:38:54.832000+05:30
12.9841406,77.7519672,"Whitefield Road, Hope Farm Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,slow moving traffic,truck,Non-corridor,unknown,unknown,75.83953751666667,0,0,6,3,2024-03-10 00:32:31.996000+05:30
12.953515,77.5003879,"Kengeri Main Road, Jnana Jyothi Nagar, Bengaluru, Karnataka. Pin-560056 (India)",others,False,"BMTC bus off-road at [LOCATION], traffic moment normal sir..",unknown,Non-corridor,unknown,unknown,19.413640933333333,0,3,1,2,2024-02-06 03:52:41.522000+05:30
13.0028466,77.5838445,"Sankey Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,Vehicle break down,others,Bellary Road 1,unknown,unknown,21.48659638333333,0,5,1,2,2024-02-06 05:37:14.214000+05:30
12.9597916,77.6415806,"Domlur Inner Ring Road, ISRO Colony, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",vehicle_breakdown,False,BMTC bus off road [LOCATION] flyover towards 17th main traffic slow movements sir,bmtc_bus,Old Airport Road,unknown,unknown,10.285472433333332,0,5,1,2,2024-02-06 05:05:37.408000+05:30
12.9364,77.5185545,"NH 275, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,,bmtc_bus,Mysore Road,unknown,unknown,78.04236811666667,0,4,1,2,2024-02-06 04:27:32.119000+05:30
13.0293051,77.5402265,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,"[PERSON] towards gg palya, one side movement",others,Tumkur Road,unknown,unknown,8.949905016666666,0,1,6,3,2024-03-10 01:33:56.128000+05:30
12.9608088,77.6386153,"Kempegowda Road, Dr Rajkumar Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",vehicle_breakdown,False,,bmtc_bus,Old Airport Road,unknown,unknown,85.34070533333333,0,1,6,3,2024-03-10 01:50:48.504000+05:30
