latitude,longitude,address,event_cause,requires_road_closure,description,veh_type,corridor,zone,junction,resolution_minutes,is_planned,hour_of_day,day_of_week,month,nearest_u,nearest_v,nearest_key,snap_distance_m,low_confidence_snap,centrality_score
12.9162843,77.6155072,"Outer Ring Road, 29th BTM Road Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,gear box problem,others,Non-corridor,unknown,unknown,26.454950033333333,0,5,6,2,247989225,4839770849,0,0.7353142014880041,False,0.009994361410419804
12.9637192,77.5852885,"Model Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,,bmtc_bus,Mysore Road,unknown,unknown,41.27645373333333,0,5,6,2,1568922443,3309317524,0,10.226163831512618,False,0.014304419469869592
12.992609,77.5852714,"Sankey Road, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,b10 under pass to b2 car breakdowen sir traffic one said moment,others,Bellary Road 1,unknown,unknown,112.91873355,0,6,6,2,9573433549,12099921832,0,5.762391041348749,False,1.9194376858610436e-05
12.9902179,77.5034639,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",others,False,ರಾಮನವಮಿ ಪ್ರಯುಕ್ತ ಪೂಜೆ ಹಾಗೂ ಪಾನಕ ಮಜ್ಜಿಗೆ ವಿತರಣೆ ಮಾಡಲಾಗುತ್ತಿದೆ ಆದ್ದರಿಂದ traffic Conjunction ಇದೆ,unknown,Magadi Road,unknown,unknown,222.83057628333333,0,6,6,2,6141746236,10028885260,0,1.5194171880084302,False,0.00014137669125503677
13.0008671,77.5713369,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,"The bus steering is cut, traffic is slow movement",bmtc_bus,Non-corridor,unknown,unknown,116.41837865,0,8,6,2,11898868421,426962409,0,2.047953242042691,False,0.00030024845839930997
12.9863247,77.6478879,"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,traffic no problem sir. mechanic on the way,heavy_vehicle,Old Madras Road,unknown,unknown,75.1976845,0,23,4,3,4976834448,12136946747,0,12.42516300139202,False,0.0003001197234773877
12.9392452,77.6951606,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",construction,True,kadubeesanahalli junction near cessna service rd sir [PERSON] work sir,unknown,ORR East 1,unknown,unknown,34.09735065,1,9,6,2,9796708050,1614318730,0,3.79707517389254,False,0.00850158987628574
12.9819279,77.5948338,"Vidhan Vidhi Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,gear problem,private_car,CBD 2,unknown,unknown,60.0840213,0,10,6,2,10121033916,263155937,0,1.1292076509198594,False,0.015483566987216623
13.141795,77.6173483,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,,taxi,Bellary Road 2,unknown,unknown,37.39451276666667,0,23,4,3,11486387657,13851353728,0,1434.4284645867256,True,2.3301020867930842e-06
12.8795724,77.6462409,"Keys Hotel Exit Road, Sri Tirumala Sarovar, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",accident,True,Chain accident on play Over near singasandra towards [LOCATION] near key hotel singasandra sir,unknown,Hosur Road,unknown,unknown,74.62887731666666,0,0,5,3,6528782953,3874194363,0,19.78212214743954,False,0.005243514978308166
13.0422576,77.6130097,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,gear pblm sir,heavy_vehicle,ORR North 1,unknown,unknown,5.132183783333333,0,0,5,3,10095905208,1681844139,0,4.1379305231690005,False,1.8215991452001184e-05
12.99608379,77.66816426,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,,bmtc_bus,ORR North 1,unknown,unknown,10.619932433333334,0,11,6,2,3800594551,13704986118,0,15.519750758449545,False,0.03168338933302437
13.0079815,77.662382,"4th B Cross Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,True,ಮೆಟ್ರೊ ವಾಹನ,heavy_vehicle,ORR North 1,unknown,unknown,130.6786535,0,0,5,3,6141683674,3800587382,0,12.774964079088354,False,0.004003771933212322
13.0017102,77.5836286,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",others,False,car weel puncture,unknown,Bellary Road 1,unknown,unknown,8.213493783333332,0,14,6,2,1435578886,295734747,0,48.16008738896115,False,0.017134527993408772
13.0514402,77.5391192,"H Mount Estate Road, Prestige Kensington Gardens, HMT Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,tree fall,unknown,Non-corridor,unknown,unknown,48.916281016666666,0,1,5,3,521157696,521157678,0,4.624498821180613,False,0.0012233035955663692
13.0852483,77.5535017,"Yelahanka Road, Stage 1, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,BMTC bus off road at major unnikrishnan towards [LOCATION] near HP petrol bunk MH palya sir,bmtc_bus,Non-corridor,unknown,unknown,136.8639617,0,2,5,3,4162028769,2245002264,0,2.5709387692106556,False,0.003156477297596519
12.9144561,77.5999649,"Bannerghatta Main Road, Gopalan Innovation Mall, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,infront of [PERSON] lgv off road due to back wheel coming outside so traffic moving slowly from jayadeva under pass to [PERSON] sir,lcv,Bannerghata Road,unknown,unknown,64.36110058333334,0,1,0,2,494238127,494238124,0,7.865974694746263,False,0.01389190128606187
12.91700531,77.67319232,"Sarjapura Main Road, Divyasree Elan Homes, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,Iblur towards Bellandur,bmtc_bus,Non-corridor,unknown,unknown,33.71126616666667,0,0,0,2,260908311,4472266108,0,4.675099494741056,False,0.005816037796573076
13.1038182,77.6007158,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,,heavy_vehicle,Bellary Road 2,unknown,unknown,9.070594583333332,0,4,5,3,11581456823,6131746732,0,1.632602304541129,False,0.003962242047400199
12.958647,77.5552335,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,vehicle starting problem towards city traffic slow moving sir..,heavy_vehicle,Mysore Road,unknown,unknown,41.39133718333333,0,4,5,3,7218205285,12538710573,0,3.96179398210942,False,0.01439869205319327
12.9460623,77.4960791,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,"BMTC Bus No. [VEHICLE] Off-road near [LOCATION] palya junction, mechanic arrived and repairing, traffic no problem",bmtc_bus,Non-corridor,unknown,unknown,126.48344196666667,0,4,5,3,1625434298,1625433814,0,2.250748686412037,False,0.012621931281298678
12.9982804,77.6634974,"Railway Line Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,vehicle breakdown,bmtc_bus,ORR North 1,unknown,unknown,102.31517605,0,6,0,2,2411848581,3665627257,0,1.4674934441099958,False,0.004291545977677364
12.94561,77.4956717,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,mariyappanapalya main junction [LOCATION] bus break down towards ullala,bmtc_bus,Non-corridor,unknown,unknown,41.37269005,0,6,0,2,11890624143,1625434042,0,0.03862361359368278,False,0.0011862794320215246
12.9890857,77.5078147,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Due to Engine Boil BMTC bus [LOCATION]  traffic slow movement towards [PERSON],bmtc_bus,Magadi Road,unknown,unknown,17.968402516666668,0,6,5,3,308069155,1557381555,0,0.5358283194946762,False,0.014422842724545889
12.9888489,77.5081285,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,ashrya junction city outgoing side bmtc bus off road at magadi main road,bmtc_bus,Magadi Road,unknown,unknown,21.802958333333333,0,6,5,3,9771052411,9909305454,0,8.678150307241458,False,0.004930534636130743
12.98872,77.508568,"8th Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,ashrya junction near hyundai showroom ksrtc bus off road sir towards sunkadakatte sir,ksrtc_bus,Magadi Road,unknown,unknown,23.66387493333333,0,7,5,3,6142999388,9771052411,0,7.679825325338272,False,0.0049240850165424375
12.9591821,77.5556361,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,ನಮಸ್ಕಾರ ಸರ್ ಬಿಬಿ ಜಂಕ್ಷನ್ ಬಳಿ ಔಟ್ ಗೋಯಿಂಗ್ ಟ್ರಾಫಿಕ್ ನಲ್ಲಿ ತಮಿಳುನಾಡು ಗೌರ್ಮೆಂಟ್ ಬಸ್ ಪಂಚರ್ ಆಗಿ ಅಪ್ಲೋಡ್ ಆಗಿದೆ ಸರ್. ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಇದೆ sir,others,Mysore Road,unknown,unknown,75.36809358333333,0,8,0,2,12538710574,493072139,0,4.864140888934173,False,0.04756165759085467
12.9529814,77.541538,"KR Market Road, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,vehicle funture,lcv,Mysore Road,unknown,unknown,58.13958933333333,0,7,5,3,1780334138,11182496366,0,1.0000422271511262,False,0.019747473577157275
12.9889692,77.50772,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,True,ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಸರ್,lcv,Magadi Road,unknown,unknown,79.74376296666667,0,7,5,3,9771052411,9909305454,0,2.443693235202099,False,0.004930534636130743
12.9658196,77.5954635,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,RRMR road,others,Mysore Road,unknown,unknown,94.79220713333332,0,8,0,2,1469034722,12111889674,0,2.0648570941248994,False,0.0005267575535215438
12.9598662,77.5743609,"Alur Venkata Rao Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,medical juction nalli break jam agi off road agide sir traffic [PERSON] sir,bmtc_bus,Non-corridor,unknown,unknown,25.56185143333333,0,11,0,2,3770161990,12466459994,0,2.6803313663367274,False,0.00014567643764724057
12.9602988,77.5049763,"Mallathahalli Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,break down,bmtc_bus,Non-corridor,unknown,unknown,161.71242263333335,0,8,5,3,4798470963,4798470956,0,1.5947725349814763,False,0.00886328351291855
12.9670926,77.5041168,"60 Feet Road, KK Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",others,False,fire accident,unknown,Non-corridor,unknown,unknown,6.989937633333333,0,12,0,2,1575647665,1285911557,0,3.9602956705024126,False,0.0023349167728729772
13.015908,77.5610463,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,,bmtc_bus,Tumkur Road,unknown,unknown,50.01750633333334,0,14,0,2,2703669994,251361763,0,84.51958666169114,False,0.01209774842621558
12.9243827,77.6178836,"1st Cross Road, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,ayyappa andar pass  mps to sp road vehical break down agide 20 minuts ready agutte sir,truck,Hosur Road,unknown,unknown,68.04666115,0,15,0,2,2598853079,2598853071,0,0.5133747101584542,False,9.983393195072027e-05
13.0436169,77.5531968,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,..,heavy_vehicle,ORR North 2,unknown,unknown,93.07605395,0,0,1,2,521144462,11121238977,0,1.6854550226871676,False,0.009998326446015011
12.9386404,77.5983956,"Hosur Road, Hombegowda Nagar, Bengaluru, Karnataka. Pin-560029 (India)",vehicle_breakdown,False,vical break down,others,Non-corridor,unknown,unknown,5.5782576666666674,0,1,1,2,248181106,1448635305,0,4.116485683293452,False,0.01099046074228556
12.8838862,77.6434895,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,LGV break down near [LOCATION] station towards city sir,lcv,Hosur Road,unknown,unknown,13.4008989,0,1,1,2,3353314747,3872554277,0,10.779396203468178,False,0.007748142998751271
12.9381961,77.5221042,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,..,bmtc_bus,Mysore Road,unknown,unknown,90.53504385,0,0,1,2,9342303644,699704308,0,18.563490909741873,False,0.04715672189394817
12.9396328,77.5979386,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",vehicle_breakdown,False,brake down,private_bus,Non-corridor,unknown,unknown,11.603118716666668,0,2,1,2,2227865026,2177268811,0,9.630813355444966,False,0.0022176521324939816
12.922821,77.6693893,"Outer Ring Road, Sobha Hibiscus, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,vehicle affroad at [LOCATION] point towards bellandore upper ramp we will try to put it in service road sir,others,ORR East 1,unknown,unknown,10.9303683,0,1,1,2,11527430411,11233009357,0,0.5954243385296194,False,0.013963838360432034
12.9535784,77.5422814,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,hgv vehicle left back wheel puncher agide sir 🙏,heavy_vehicle,Mysore Road,unknown,unknown,99.55250775,0,1,1,2,11900286915,1833036999,0,2.58555088338997,False,0.008900886983612044
12.9603,77.5050083,"Mallathahalli Road, Kengunte Circle, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,,bmtc_bus,Non-corridor,unknown,unknown,13.15723055,0,10,5,3,4798470963,4798470956,0,1.3623335236093692,False,0.00886328351291855
12.9358395,77.6149327,"1st B Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",vehicle_breakdown,False,BMTC Bus technical problem sir,bmtc_bus,Hosur Road,unknown,unknown,66.10073248333333,0,3,1,2,306586716,309593576,0,3.3634658684003034,False,6.06341482253891e-06
12.9330433,77.6117417,"Hosur Road, Salarpuria Tower, Adugodi, Bengaluru, Karnataka. Pin-560095 (India)",vehicle_breakdown,False,"ತಾವರೆಕೆರೆ ಟುವರ್ಡಸ ಚೆಕ್ ಪೋಸ್ಟ್ ಗಾಡಿ ಆಫ್ ರೋಡಾಗಿದ್ದು , ರಸ್ತೆಯ ಬದಿಯಲ್ಲಿ ರುವುದರಿಂದ ಸಂಚಾರವು ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ.",others,Hosur Road,unknown,unknown,71.50056616666667,0,2,1,2,1472269371,1472269388,0,9.93781457087045,False,0.0018169389410265322
13.0462281,77.6027534,"5th Cross Road, Prestige Misty Waters, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,car off road venkatam cafe near towards veerannapalya traffic normally moving sir,private_car,ORR North 1,unknown,unknown,18.83665193333333,0,5,1,2,10168749192,4952654679,0,56.31988293846404,False,6.436746096113493e-06
12.9286395,77.5864331,"30th Cross Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",vehicle_breakdown,False,,private_bus,Non-corridor,unknown,unknown,117.39218681666668,0,7,1,2,699559635,699559610,0,1.2224186776353692,False,0.0031427412814274127
13.00594,77.5930776,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",vehicle_breakdown,False,bus gyare not working sir shivanna circle towards controment,bmtc_bus,Non-corridor,unknown,unknown,110.46526,0,7,1,2,3676182361,3676182362,0,1.5860256350886808,False,0.0007349605427464308
12.9711513,77.5071208,"Kengeri Main Road, Block 11, Marilingappa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",others,False,traffic no problem and cooling problem after 30 minute move on,unknown,Non-corridor,unknown,unknown,533.57232925,0,6,1,2,2224533305,9910847339,0,0.816275295766845,False,0.006687998043229187
13.001119,77.5839711,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",others,False,bwssb ರವರು ವಾಟರ್ ಲೀಕ್ ಆಗಿರುವ ಕಾರಣ ಡಸ್ಟ್ ಮತ್ತು ಮಣ್ಣು ಹಾಕಿದ್ದರು.. ಅದರ ಮೇಲೆ ಈ ವಹಿಕಲ್ ಹೋಗುವಾಗ ಟಾಯೆರ್ ಮಣ್ಣಿನಲ್ಲಿ ಸಿಲುಕಿರುತ್ತದೆ ಸರ್.,unknown,Bellary Road 1,unknown,unknown,27.545034283333333,0,13,5,3,1435578886,295734747,0,10.541769385595742,False,0.017134527993408772
13.0121587,77.5692077,"CV Raman Circle, CV Raman Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",vehicle_breakdown,False,starting problem,bmtc_bus,Non-corridor,unknown,unknown,10.638148583333331,0,8,1,2,1947653247,1947653224,0,0.8114117086531887,False,0.003286821406042817
12.9852233,77.4846533,"Magadi Main Road, Apanapa Layout, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,Magadi main road incoming side bmtc bus offroad back wheel punchar traffic no problem sir,bmtc_bus,Non-corridor,unknown,unknown,18.39452543333333,0,9,1,2,1597724732,1594859661,0,3.3992056868066585,False,0.0016112720297635139
13.0202114,77.5838339,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",others,False,ph:[PHONE],unknown,Bellary Road 1,unknown,unknown,99.88255601666668,0,8,1,2,426962454,282767694,0,0.2569458260872366,False,0.045714620425082717
13.0436848,77.5538034,"Hemansa Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",vehicle_breakdown,False,break down,private_bus,ORR North 2,unknown,unknown,8.985578633333335,0,12,1,2,521144446,521144460,0,8.456508419227601,False,0.0009897398267227952
13.0616295,77.5761282,"Tindlu Road, Dasappa Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",tree_fall,False,[PERSON] towards [LOCATION] back gate road,unknown,Non-corridor,unknown,unknown,16.6391068,0,11,1,2,10170573159,11399937547,0,3.219516205276748,False,3.524762162231749e-05
13.0147144,77.5854668,"Jayamahal Main Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",vehicle_breakdown,False,BMTC bus off loaded due to starting problem at mekhri circle bus stop towards cl cross,bmtc_bus,Bellary Road 1,unknown,unknown,12.881734533333336,0,12,1,2,850854713,11849751725,0,19.547693356182656,False,0.013268927251895622
